INI20030780	INI20030780_baseline	INI20030780_LIVER
1.21817152372575	-0.00151155	-0.0187245
1.56590391041037	0.0649189	0.0649206
1.00978107496149	0.0619052	0.0386151
1.34260367249516	-0.0416363	-0.0652009
1.15152094432351	0.000782879	-0.0428671
1.58555497197077	0.106495	0.112585
1.21994457383563	-0.016744	-0.0358728
0.947013904516996	-0.13688	-0.126877
1.23837423104327	0.0365869	0.0420868
1.28315360220038	-0.182794	-0.195694
0.889946756534553	-0.113195	-0.114552
1.07226831332851	-0.0666984	-0.0846187
1.46024160607197	-0.0501698	-0.0522288
1.06471073699243	-0.144572	-0.12278
1.2556826785987	0.0900485	0.0957107
0.386622020306684	-0.0132475	-0.00428608
1.05500865118598	-0.0337991	-0.026744
1.05744301163004	-0.0610166	-0.0576355
1.09627622887056	-0.04127	-0.0647311
1.32760536477121	0.0672698	0.0786133
0.891588119233783	-0.0356479	-0.0245651
1.40167546315819	-0.180848	-0.155929
1.39053535537715	0.0833959	0.104064
1.07806938743678	-0.0703854	-0.0906995
1.09326468234151	-0.130841	-0.160083
1.17433799919625	0.0249423	-0.0229702
1.42431242830741	0.123146	0.110517
1.45931245385646	-0.00293904	-0.0120608
1.17124297970302	0.00804943	0.00609606
0.903408106043141	-0.0908634	-0.0967165
1.20484961279947	-0.0069484	-0.0212762
1.66544010254939	-0.0219435	-0.00715352
1.2255385822405	0.0237977	0.0655032
1.48930211119412	0.11017	0.0828126
1.15562254338489	-0.00442237	-0.0179717
0.617884696059399	-0.040425	-0.0408595
1.40339726901955	-0.0543411	-0.0702558
1.08990784803796	0.0610915	0.0644393
1.48140515900749	0.0798522	0.0886272
1.68515277997413	-0.0136804	-0.0240568
1.05291732940598	-0.0274603	-0.0210806
1.40560667215226	0.029443	0.0179376
1.12622745570108	-0.0419612	-0.0766301
0.766397642299538	-0.0659982	-0.052117
1.1049256507247	-0.01596	-0.042476
1.04415610287205	0.0103254	0.00598315
1.11874165996328	0.0280323	0.0137548
1.09761178833453	-0.0949759	-0.0702371
1.5118250835671	-0.0313589	-0.0436684
1.11874165996328	-0.134827	-0.151823
1.09894556645823	0.0075052	-0.0245325
0.925844944678967	-0.0726667	-0.0388493
1.0564004398588	0.0211642	0.056451
1.29280751802643	-0.0583561	-0.0552085
