INI20030780	INI20030780_baseline	INI20030780_BLOOD	INI20030780_LIVER	INI20030780_LUNG	INI20030780_KIDNEY	INI20030780_all
0.869618323675724	0.0073935	0.0443906	0.00569138	0.0325898	0.0114405	-0.01016
1.97574468361119	0.0705531	0.0939236	0.0698661	0.0909818	0.0962967	0.0733483
1.35763765187009	0.0269736	0.0181883	-0.00328348	0.0214263	0.0103237	0.0143258
1.33789162189172	0.106666	0.0935734	0.0362226	0.115874	0.107926	0.0889081
1.4655675420144	0.00536467	0.00841741	-0.016037	-0.0131246	-0.0211035	-0.0343327
0.960498986538475	-0.0669383	-0.0692309	-0.0864136	-0.098246	-0.0629371	-0.086988
1.0153154290829	-0.0647725	-0.0642071	-0.0759518	-0.0981616	-0.0491268	-0.0629943
1.92117054287956	0.0765324	0.074702	0.0681026	0.0565625	0.0736206	0.0470444
1.72161723237765	0.0481133	0.0554944	0.0306246	0.0480906	0.04073	0.0296288
1.25561603747777	-0.0435536	-0.044438	-0.040221	-0.00561321	-0.0350145	-0.0499157
0.880041599199034	-0.0439833	-0.00377462	-0.0611036	-0.0167107	-0.0125539	-0.0319299
1.12330490125848	-0.0289638	-0.0463884	-0.092432	-0.0546956	-0.0411295	-0.089231
1.52453340534366	-0.0359535	-0.0176606	-0.0715481	-0.0250056	-0.0387079	-0.0600464
1.40976671730503	-0.00236335	-0.00162734	-0.0508097	-0.0285753	-0.0518734	-0.0251546
1.28259912478113	0.0270338	0.0081418	-0.0218043	0.0136103	-0.00523486	0.0109049
0.909870164071232	0.031559	0.0524757	0.00981815	0.0409402	0.0274678	-0.0156132
1.30616831664061	0.0350512	0.0278336	0.0184769	0.00662111	0.00941147	-0.0317797
0.827678073517551	0.0187058	0.00835213	-0.0186466	0.0226602	-0.000766099	0.00339521
1.29088417631523	0.0185319	0.0197254	-0.0115476	0.0180405	-0.00574573	-0.0186478
1.31076229850745	-0.0474066	-0.0484088	-0.0699086	-0.0452549	-0.0474413	-0.0710865
0.975691075155603	-0.0675142	-0.0524768	-0.0803421	-0.0579154	-0.0730665	-0.0345369
0.600483495696526	-0.00159891	-0.0153716	-0.0406225	-0.0429908	-0.0179056	-0.041727
1.2011688769932	-0.0681697	-0.0616516	-0.0976089	-0.0909248	-0.0812636	-0.0949403
1.22817749302275	0.10851	0.0873962	0.0572833	0.0951762	0.105014	0.069146
1.5673358592221	0.0306285	0.0410365	0.0202894	0.0296658	0.00607945	-0.00526583
1.17865499634165	0.00942676	0.0218058	0.0103248	0.0309067	0.0243501	-0.0229743
0.999298001751233	-0.0358439	-0.00331042	-0.0306986	-0.0161179	-0.0313248	-0.0342727
1.27843071524395	-0.000171154	0.00635671	-0.00977097	-0.0172386	-0.0124277	-0.0288997
1.69566925818293	0.00859954	-0.00415514	-0.0379145	0.00232028	0.0184521	-0.0312787
0.903813210363042	-0.0818571	-0.0675054	-0.0930777	-0.0577377	-0.0559665	-0.0761857
1.22823742632557	-0.000825793	-0.0109971	-0.050949	0.0158046	0.0356922	-0.0235745
1.18814825397896	-0.000199894	0.0111528	-0.0785065	-0.014631	0.00130769	-0.0275315
1.10831168575682	-0.166621	-0.165615	-0.197326	-0.144709	-0.165416	-0.164357
1.16315080980568	0.02705	0.02254	0.0227589	0.0809796	0.0532916	0.0177995
1.42767619889866	-0.0393505	-0.0586227	-0.05364	-0.0461801	-0.0353525	-0.0812194
1.07670745328006	0.0763144	0.0639497	0.0696073	0.0790266	0.0531846	0.057952
0.744790413711784	0.0985155	0.100247	0.0382379	0.0658685	0.090389	0.0554677
1.26044765125392	-0.142289	-0.145227	-0.156885	-0.155901	-0.15867	-0.1683
1.08316018410919	0.0144879	0.0293574	0.038109	0.0493238	0.0712117	0.0258742
0.943905898907128	-0.035162	-0.0441223	-0.0602312	-0.0374945	-0.0337455	-0.0569847
1.32734021827622	-0.0304283	-0.0272073	-0.0594352	-0.0707132	-0.0542665	-0.0731621
1.23663358656548	-0.0248487	-0.0272525	-0.0455418	-0.00102284	-0.0119725	-0.0454933
1.3704190119616	-0.130239	-0.112909	-0.187114	-0.116587	-0.118763	-0.178916
0.988425329633354	0.019474	-0.0311548	-0.0703773	-0.0253113	-0.0446669	-0.0472899
0.643956936369174	0.0938555	0.102814	0.0647537	0.0807274	0.075839	0.0736157
1.46533656845984	0.132298	0.131326	0.088892	0.122402	0.129488	0.0935864
1.21964928371094	0.141973	0.144738	0.103312	0.0998591	0.129204	0.104166
1.05883141865627	-0.15234	-0.156242	-0.14752	-0.135036	-0.142436	-0.175019
1.10426296017692	-0.0113153	-0.0330066	-0.0972225	-0.0389793	-0.0410239	-0.0661502
1.18478998490916	0.011132	0.0156333	-0.0113284	-0.0154704	-0.00848212	-0.0241411
1.20567136096152	0.0948233	0.0998592	0.0420936	0.0923533	0.0877844	0.0815319
0.992881334035868	0.0444205	0.0174781	-0.000993408	0.0421712	0.0311968	0.0060613
1.60738903128416	0.0974063	0.0919571	0.0425612	0.0713847	0.0602906	0.075405
1.23022517547	0.107881	0.0935635	0.0755801	0.0549465	0.0996347	0.0807004
1.08586471584561	-0.0555048	-0.0688334	-0.0991432	-0.0589662	-0.0733702	-0.0827536
1.09927873321127	-0.107297	-0.123418	-0.154924	-0.146405	-0.137367	-0.137101
1.53017823144847	-0.086643	-0.0965038	-0.103929	-0.0789931	-0.0647127	-0.104216
1.09460426727057	-0.00918471	-0.00846854	-0.0669569	-0.0255684	-0.0201995	-0.0227377
0.920282753143692	-0.0391516	-0.0458421	-0.0651405	-0.0784758	-0.063135	-0.0667352
1.43532259218725	0.0484021	0.0389973	-0.00682537	0.0298778	0.0330105	0.027363
1.07772907775169	-0.155487	-0.140103	-0.163286	-0.152329	-0.176842	-0.174597
1.61541998411165	-0.0116081	-0.00810869	-0.0722668	-0.0163148	-0.0143657	-0.0253021
1.12102588350501	0.0710133	0.0728287	0.0668481	0.108278	0.0827785	0.0668158
1.01414313204166	-0.0753273	-0.0665779	-0.119573	-0.0782628	-0.0388442	-0.0708588
1.07942946925134	-0.0810198	-0.0698953	-0.0904446	-0.0729304	-0.0588535	-0.0891965
1.26722925396095	0.0104856	0.0033983	-0.00413909	0.0293515	0.0197296	0.0163346
1.20353411162313	-0.0741867	-0.0855401	-0.127207	-0.0966755	-0.108552	-0.118699
1.14930540298363	0.014597	0.0245917	0.00192467	0.022072	0.0182686	0.0206473
1.04696805551577	0.0229197	0.00332185	-0.0365487	-0.00442521	-6.30962e-06	-0.0478167
1.29363067625647	-0.0680136	-0.0314279	-0.0627955	-0.0355541	-0.0465472	-0.0699364
